NAME,ID,Total_Amount,,
Konstance,5.71E+16,2772,,
Tybie,4.78E+16,2945,,
Johna,5.46E+16,4996,,
Amara,4.03E+16,9303,,
Raf,4.51E+16,3987,,
Anica,5.04E+16,6630,,
Rochette,5.00E+16,9302,,
Dorice,4.91E+16,3680,,
Rosene,4.98E+16,9130,,
Hallie,6.86E+16,6515,,
Lolita,6.47E+16,6877,,
Almeta,5.87E+16,8886,,
Codie,6.80E+16,8642,,
Melanie,4.11E+16,6691,,
Philis,6.71E+16,8723,,
Nicoli,4.29E+16,1835,,
Nanete,6.18E+16,1415,,
Candy,6.79E+16,3942,,
Zaria,6.87E+16,5749,,
Gabriellia,5.19E+16,6232,,
Theodora,6.52E+16,6423,,
Genevra,6.11E+16,4023,,
Lulita,5.44E+16,4718,,
Maryellen,4.44E+16,6667,,
Justinn,5.38E+16,8609,,
Queenie,5.41E+16,3505,,
Mireielle,4.38E+16,7228,,
Constance,5.54E+16,8721,,
Collen,6.12E+16,2796,,
Marcelline,6.98E+16,9811,,
Anthia,6.38E+16,6773,,
Patricia,5.74E+16,9059,,
Camile,4.50E+16,1458,,
Lynea,5.78E+16,6097,,
Jenilee,4.19E+16,6031,,
Aryn,6.58E+16,6881,,
Merry,5.36E+16,1820,,
Lulita,5.91E+16,8622,,
Flo,5.65E+16,9977,,
Beth,6.20E+16,4355,,
Dotty,5.46E+16,5887,,
Gwenneth,4.76E+16,8036,,
Melodie,5.27E+16,4372,,
Almeta,5.11E+16,3782,,
Ninnetta,5.46E+16,1643,,
Reeba,5.35E+16,2709,,
Gisela,4.64E+16,2741,,
Shell,6.16E+16,7718,,
Nonnah,5.26E+16,2528,,
Ann-Marie,5.99E+16,1583,,
Tatiania,5.96E+16,1958,,
Cassandra,4.98E+16,6817,,
Netty,5.88E+16,8584,,
Viki,5.99E+16,9914,,
June,6.99E+16,1024,,
Priscilla,5.86E+16,1052,,
Livvyy,5.58E+16,3707,,
Aubrie,5.92E+16,4579,,
Deane,5.45E+16,4979,,
Darlleen,4.50E+16,9808,,
Mady,5.59E+16,4265,,
Angelique,4.39E+16,9383,,
Cam,4.59E+16,9040,,
Jean,5.51E+16,3028,,
Jerry,6.46E+16,6442,,
Morganica,4.94E+16,2802,,
Christian,4.23E+16,8989,,
Janey,4.28E+16,9796,,
Tilly,6.35E+16,8772,,
Nananne,6.86E+16,9320,,
Alie,6.03E+16,4440,,
Jaime,6.04E+16,8416,,
Halette,5.00E+16,4945,,
Brena,4.13E+16,1542,,
Evita,6.72E+16,6127,,
Belinda,5.98E+16,1194,,
Jaime,4.05E+16,8381,,
Jean,5.93E+16,6968,,
Raf,4.75E+16,1637,,
Suzette,6.14E+16,1783,,
Wynne,6.60E+16,8564,,
Jinny,4.21E+16,7700,,
Darlleen,6.09E+16,9388,,
Feliza,6.79E+16,3253,,
Anica,5.54E+16,8107,,
Deloria,4.08E+16,1483,,
Fanchon,6.13E+16,6819,,
Stephanie,5.31E+16,2658,,
Max,5.05E+16,1907,,
Shaine,4.11E+16,7182,,
Althea,6.12E+16,4166,,
Courtnay,6.71E+16,6558,,
Melanie,4.91E+16,5279,,
Henriette,6.44E+16,9196,,
Ida,5.40E+16,6147,,
Hayley,4.13E+16,7755,,
Stephanie,4.76E+16,7532,,
Priscilla,6.62E+16,9594,,
Myrtice,5.97E+16,5087,,
Joane,6.83E+16,6415,,
Kaia,5.70E+16,7130,,
Modestia,4.34E+16,1948,,
Karolina,5.96E+16,3319,,
Ardenia,4.61E+16,3876,,
Annaliese,5.22E+16,1536,,
Emelina,5.22E+16,7714,,
Jany,5.73E+16,3109,,
Perry,4.74E+16,6539,,
Tersina,4.95E+16,9851,,
Dorice,5.14E+16,7944,,
Kathy,5.68E+16,4916,,
Gwenneth,4.28E+16,7556,,
Grier,6.22E+16,1112,,
Maurene,6.60E+16,3053,,
Marguerite,6.54E+16,3027,,
Barbara,4.56E+16,3248,,
Ana,5.36E+16,4032,,
Penelopa,5.38E+16,5883,,
Maisey,5.58E+16,9513,,
Lory,6.79E+16,2422,,
Lilith,6.01E+16,5441,,
Merrie,5.22E+16,3366,,
Delilah,5.91E+16,6331,,
Emelina,4.71E+16,9203,,
Carree,4.47E+16,3030,,
Amii,4.08E+16,4556,,
Hildegaard,4.65E+16,2312,,
Ashlee,6.67E+16,2564,,
Dennie,4.77E+16,2552,,
Albertina,4.86E+16,5449,,
Kittie,4.88E+16,5519,,
Petronia,5.07E+16,6165,,
Peri,4.97E+16,4071,,
Concettina,4.28E+16,1506,,
Roberta,6.45E+16,4720,,
Robinia,4.84E+16,6929,,
Mary,5.66E+16,4430,,
Nicoli,5.58E+16,2254,,
Fredericka,4.19E+16,3972,,
Leona,5.42E+16,3561,,
Mignon,5.00E+16,1955,,
Steffane,6.35E+16,9930,,
Carlie,5.51E+16,5208,,
Hope,6.49E+16,9401,,
Verla,6.05E+16,6117,,
Mahalia,6.91E+16,3305,,
Kimberley,6.21E+16,2359,,
Betta,4.68E+16,7681,,
Margarette,5.67E+16,7489,,
Oralee,6.60E+16,5219,,
Arlina,5.14E+16,7980,,
Caritta,5.92E+16,6871,,
Hallie,4.31E+16,8866,,
Ezmeralda,4.23E+16,4196,,
Althea,5.27E+16,8291,,
Sophia,6.05E+16,1487,,
Lila,5.25E+16,9190,,
Arlina,4.03E+16,2895,,
Roz,5.37E+16,6155,,
Gilda,6.09E+16,8055,,
Di,6.51E+16,6332,,
Rani,4.34E+16,6045,,
Evaleen,4.53E+16,5100,,
Annaliese,6.84E+16,3304,,
Hildegaard,5.33E+16,7581,,
Paule,4.37E+16,9430,,
Harrietta,5.27E+16,3007,,
Camile,6.90E+16,3999,,
Jeanna,6.35E+16,3184,,
Riannon,5.94E+16,6499,,
Sandie,4.05E+16,2692,,
Reeba,6.80E+16,9174,,
Collen,6.12E+16,4339,,
Emylee,6.47E+16,3151,,
Tabbatha,6.46E+16,8779,,
Sibella,5.74E+16,6167,,
Emma,5.77E+16,6531,,
Reeba,6.64E+16,4367,,
Antonietta,4.26E+16,8421,,
Katleen,4.14E+16,4923,,
Penelopa,4.70E+16,3001,,
Jere,6.29E+16,3938,,
Latisha,4.34E+16,1515,,
Tersina,6.94E+16,9295,,
Jordan,6.35E+16,1206,,
Edith,4.71E+16,2454,,
Thalia,6.47E+16,2040,,
Hope,5.92E+16,8637,,
Annaliese,4.72E+16,9083,,
Jessamyn,6.61E+16,7040,,
Jessy,5.84E+16,9671,,
Eadie,6.57E+16,1770,,
Marcy,6.97E+16,6564,,
Hollie,5.56E+16,5669,,
Tybie,5.12E+16,7846,,
Corry,5.59E+16,8250,,
Jean,5.93E+16,7955,,
Willetta,5.11E+16,2445,,
Ardeen,5.38E+16,2374,,
Paule,6.76E+16,1534,,
Paule,5.33E+16,9184,,
Raquela,6.09E+16,9789,,
Roseline,4.96E+16,5125,,
Phylis,6.55E+16,3462,,
Lynde,4.18E+16,1998,,
Lilith,4.12E+16,3960,,
Maridel,6.37E+16,8823,,
Concettina,4.78E+16,3463,,
Cam,6.51E+16,3576,,
Linet,5.02E+16,9383,,
Elora,5.58E+16,5228,,
Kylynn,4.81E+16,3933,,
Phylis,5.87E+16,1384,,
Sue,4.24E+16,6109,,
Dari,5.95E+16,7139,,
Lyssa,6.62E+16,9447,,
Dorice,4.94E+16,3247,,
Georgina,5.29E+16,1126,,
Lyssa,4.95E+16,6906,,
Jackie,5.01E+16,2823,,
Meg,5.54E+16,9406,,
Beatriz,4.30E+16,5306,,
Larine,6.49E+16,1977,,
Antonietta,4.36E+16,4863,,
Nonnah,5.62E+16,2638,,
Violet,5.34E+16,6214,,
Nataline,5.61E+16,3901,,
Katleen,6.99E+16,9552,,
Viviene,6.66E+16,2967,,
Minne,6.56E+16,4616,,
Madelle,5.04E+16,4060,,
Larine,4.03E+16,6043,,
Rani,4.11E+16,9435,,
Florie,6.84E+16,4755,,
Jasmina,4.02E+16,9791,,
Frank,5.55E+16,9331,,
Esmeralda,6.04E+16,7512,,
Leona,5.26E+16,9704,,
Madalyn,5.03E+16,4492,,
Raina,6.34E+16,5763,,
Molli,6.96E+16,2736,,
Lucy,5.39E+16,8782,,
Lily,5.91E+16,8256,,
Roberta,6.72E+16,3827,,
Carilyn,5.59E+16,4387,,
Dione,5.31E+16,7319,,
Kelly,4.57E+16,7857,,
Kelly,5.82E+16,4327,,
Roberta,4.91E+16,4454,,
Rozele,6.21E+16,6107,,
Tonia,5.25E+16,7117,,
Rivalee,6.76E+16,3215,,
Brooks,4.16E+16,6407,,
Kathy,5.97E+16,5218,,
Bernardine,6.87E+16,3795,,
Marcy,5.24E+16,1819,,
Etta,4.58E+16,1550,,
Di,4.82E+16,9789,,
Lory,4.36E+16,7189,,
Lynde,4.67E+16,5351,,
Brana,6.02E+16,6549,,
Lenna,6.22E+16,4091,,
Darlleen,6.18E+16,3882,,
Valera,5.16E+16,2775,,
Magdalena,4.36E+16,3640,,
Ulrike,6.65E+16,8136,,
Celisse,4.50E+16,7089,,
Britni,4.70E+16,7625,,
Chere,4.37E+16,4496,,
Arlina,4.93E+16,3736,,
Sharai,5.80E+16,1645,,
Jacenta,6.78E+16,1518,,
Marita,6.78E+16,1325,,
Sybille,6.38E+16,3772,,
Kirbee,6.07E+16,6168,,
Chere,4.25E+16,9261,,
Cam,5.38E+16,7500,,
Ann-Marie,5.71E+16,8827,,
Fawne,5.87E+16,7431,,
Bernie,6.03E+16,2055,,
Mireielle,4.39E+16,3354,,
Gwenneth,5.05E+16,2899,,
Chrystel,5.83E+16,4282,,
Aubrie,5.69E+16,3175,,
Carlie,5.13E+16,5930,,
Rivalee,4.72E+16,5640,,
Jessamyn,5.99E+16,3726,,
Fredericka,5.28E+16,2534,,
Alyssa,6.28E+16,1977,,
Margarette,6.62E+16,2542,,
Atlanta,4.94E+16,5731,,
Marline,5.64E+16,5108,,
Chickie,5.85E+16,9418,,
Valeda,6.35E+16,6241,,
Bee,4.46E+16,9678,,
Gusella,5.34E+16,8593,,
Catharine,4.45E+16,9507,,
Brianna,4.19E+16,6301,,
Ernesta,4.75E+16,8616,,
Jemie,6.99E+16,6189,,
Aubrie,5.23E+16,1791,,
Tamqrah,5.66E+16,4200,,
Vanessa,5.07E+16,8717,,
Marylou,5.19E+16,8062,,
Cathie,5.53E+16,5041,,
Roxane,4.30E+16,6305,,
Sean,6.46E+16,7740,,
Sissy,4.72E+16,7861,,
Cissiee,4.07E+16,5107,,
Dianemarie,6.49E+16,7732,,
Laure,4.10E+16,1798,,
Winifred,6.83E+16,5687,,
Flory,4.67E+16,9542,,
Jessamyn,5.75E+16,1316,,
Quintina,4.36E+16,1940,,
Anestassia,4.23E+16,8369,,
Sam,6.16E+16,5817,,
Kellen,5.49E+16,9806,,
Nyssa,6.20E+16,9397,,
Claresta,6.35E+16,5162,,
Caressa,6.44E+16,6313,,
Briney,5.33E+16,6585,,
Ira,4.71E+16,9233,,
Helena,4.51E+16,8574,,
Verla,4.11E+16,2717,,
Berget,6.94E+16,6418,,
Donetta,4.39E+16,5862,,
Jessamyn,6.38E+16,9864,,
Amii,6.43E+16,3866,,
Clary,4.15E+16,2359,,
Trixi,6.65E+16,5132,,
Wendi,4.27E+16,10000,,
Carmela,5.09E+16,7174,,
Constance,5.46E+16,3084,,
Raina,4.22E+16,3520,,
Annaliese,6.02E+16,4544,,
Keelia,6.13E+16,6240,,
Consuela,6.07E+16,7170,,
Ardeen,6.67E+16,2591,,
Dolli,4.13E+16,1497,,
Emilia,4.99E+16,2405,,
Sabina,4.50E+16,8792,,
Debee,6.18E+16,6589,,
Christal,4.85E+16,7080,,
Phedra,6.03E+16,5979,,
Nita,5.28E+16,3147,,
Latisha,5.02E+16,5290,,
Minda,6.06E+16,2199,,
Ethel,6.01E+16,4657,,
Estell,5.54E+16,8886,,
Lily,6.71E+16,8525,,
Genevra,5.82E+16,6986,,
Lorne,5.68E+16,3685,,
Candy,6.87E+16,4893,,
Kirbee,5.74E+16,2125,,
Winifred,5.01E+16,3629,,
Myriam,6.08E+16,4135,,
Margalo,5.11E+16,6805,,
Dennie,4.44E+16,8674,,
Queenie,6.52E+16,7945,,
Marleah,5.37E+16,1824,,
Lila,4.07E+16,7564,,
Ofilia,5.20E+16,3098,,
Lenna,4.06E+16,8672,,
Rosabelle,4.81E+16,2571,,
Maisey,5.18E+16,3342,,
Zia,5.63E+16,9237,,
Sam,6.86E+16,1610,,
Fred,6.07E+16,4786,,
Catrina,4.60E+16,3724,,
Cristine,6.37E+16,3917,,
Lacie,5.47E+16,5229,,
Dulcinea,6.10E+16,3730,,
Elmira,5.54E+16,2857,,
Gusella,5.35E+16,2728,,
Laure,5.85E+16,5157,,
Gusty,6.35E+16,6240,,
Noelle,5.68E+16,4042,,
Dede,6.34E+16,4673,,
Chandra,4.14E+16,8251,,
Larine,6.20E+16,4569,,
Gwyneth,6.31E+16,5200,,
Tomasina,4.32E+16,8937,,
Chastity,5.53E+16,3644,,
Fernande,5.20E+16,9687,,
Delilah,4.65E+16,9505,,
Moyna,5.73E+16,2399,,
Merle,6.56E+16,7966,,
Tarra,5.94E+16,5498,,
Beatriz,6.68E+16,9947,,
Daphne,6.71E+16,6446,,
Olwen,6.63E+16,1477,,
Britni,4.21E+16,8425,,
Ilse,6.14E+16,3557,,
Myriam,4.23E+16,7913,,
Elbertina,4.29E+16,1410,,
Valera,4.44E+16,2686,,
Mahalia,6.64E+16,5092,,
Regina,4.51E+16,1196,,
Grier,6.07E+16,9215,,
Larine,5.64E+16,8287,,
Hannis,4.09E+16,6486,,
Nickie,4.20E+16,4130,,
Jacenta,6.81E+16,4824,,
Larine,6.55E+16,1802,,
Bee,6.23E+16,5404,,
Ethel,4.86E+16,9760,,
Heida,5.67E+16,4836,,
Ricky,6.66E+16,3090,,
Korrie,4.78E+16,3566,,
Lacie,4.69E+16,3862,,
Lindie,6.83E+16,7789,,
Sheree,4.19E+16,9325,,
Gusella,4.75E+16,4512,,
Marjie,6.58E+16,1985,,
Lucy,4.96E+16,6796,,
Claudina,4.20E+16,1374,,
Nanete,5.51E+16,5877,,
Gaylene,6.43E+16,4605,,
Lorenza,6.92E+16,5987,,
Reeba,5.98E+16,4598,,
Sue,5.14E+16,6915,,
Agnese,5.81E+16,3174,,
Susan,5.61E+16,6745,,
Bobinette,6.41E+16,9277,,
Pamella,5.84E+16,8024,,
Aili,4.69E+16,6960,,
Ermengarde,6.66E+16,1957,,
Jessamyn,4.59E+16,8591,,
Deirdre,4.52E+16,3073,,
Olwen,6.21E+16,3128,,
Mary,4.38E+16,1803,,
Micheline,4.84E+16,6903,,
Carly,5.65E+16,5156,,
Correy,5.12E+16,6599,,
Ayn,5.11E+16,5098,,
Jessamyn,6.12E+16,5327,,
Larine,6.45E+16,3940,,
Lelah,4.03E+16,9882,,
Anica,5.51E+16,9012,,
Kenna,4.22E+16,2426,,
Leia,4.07E+16,9115,,
Adele,6.91E+16,9918,,
Brandise,5.26E+16,7911,,
Charlena,4.55E+16,7266,,
Leona,6.70E+16,3243,,
Lulita,6.24E+16,9922,,
Rosabelle,6.81E+16,3609,,
Lizzie,6.92E+16,5910,,
Noelle,5.62E+16,3895,,
Mallory,5.24E+16,8159,,
Rubie,5.08E+16,6619,,
Jordan,5.97E+16,3954,,
Viki,6.64E+16,7664,,
Bee,4.89E+16,7566,,
Babita,5.67E+16,1308,,
Carlie,4.41E+16,5867,,
Nadine,6.33E+16,6333,,
Caressa,5.49E+16,5064,,
Rosaline,4.65E+16,1365,,
Mallory,4.62E+16,9622,,
Karolina,5.93E+16,1374,,
Melina,5.38E+16,3250,,
Maisey,6.13E+16,3006,,
Meg,6.63E+16,8388,,
Gerrie,6.07E+16,4159,,
Ebonee,4.62E+16,1133,,
Aeriela,4.48E+16,8682,,
Modestia,6.15E+16,3102,,
Gianina,4.10E+16,3944,,
Halette,6.52E+16,4607,,
Celestyna,4.21E+16,8102,,
Sara-Ann,6.59E+16,8068,,
Noelle,4.45E+16,7361,,
Brianna,5.88E+16,2248,,
Myrtice,4.04E+16,9155,,
Judy,5.66E+16,4017,,
Lily,5.68E+16,4927,,
Joy,6.35E+16,9716,,
Darci,6.82E+16,6595,,
Sheelagh,5.12E+16,4371,,
Linzy,6.22E+16,2836,,
Hildegaard,4.34E+16,5282,,
Jan,5.20E+16,8381,,
Kittie,4.43E+16,8452,,
Marjie,5.02E+16,8242,,
Letizia,4.07E+16,6253,,
Glenda,5.61E+16,8271,,
Dede,5.34E+16,3309,,
Shel,6.57E+16,2325,,
Marinna,4.64E+16,8919,,
Evita,5.24E+16,6418,,
Emelina,5.33E+16,8352,,
Valli,4.46E+16,7447,,
Karlee,4.84E+16,4278,,
Kary,6.94E+16,3498,,
Shandie,6.05E+16,2033,,
Lynde,6.29E+16,1053,,
Isa,5.18E+16,9463,,
Chloris,4.40E+16,8162,,
Kary,5.45E+16,3369,,
Lynde,6.84E+16,7192,,
Cindelyn,4.61E+16,2158,,
Kassey,5.72E+16,8077,,
Shauna,4.07E+16,4958,,
Teddie,6.05E+16,5643,,
Vevay,5.76E+16,4484,,
Maisey,5.97E+16,5745,,
Ivett,5.90E+16,2122,,
Madelle,6.40E+16,9143,,
Charlena,5.90E+16,9416,,
Joeann,5.73E+16,7952,,
Ann-Marie,4.75E+16,2052,,
Maisey,5.99E+16,4123,,
Jolyn,4.61E+16,7076,,
Rubie,5.52E+16,5287,,
Siana,4.26E+16,5524,,
Romona,6.92E+16,2966,,
Silvana,4.06E+16,1889,,
Beatriz,6.75E+16,7837,,
Mara,6.85E+16,5817,,
Anallese,6.00E+16,3835,,
Ekaterina,4.44E+16,5478,,
Andeee,6.55E+16,2115,,
Valera,6.57E+16,9113,,
Celene,5.14E+16,6547,,
Kaja,4.35E+16,5179,,
Almeta,4.89E+16,1167,,
Mignon,5.10E+16,4494,,
Ira,6.56E+16,7244,,
Marleah,4.76E+16,4397,,
Ileana,6.79E+16,3513,,
Olivette,6.18E+16,1099,,
Lonnie,6.32E+16,8511,,
Tarra,4.98E+16,2278,,
Fina,6.17E+16,5314,,
Madeleine,6.19E+16,7506,,
Britni,5.35E+16,4497,,
Chickie,5.69E+16,7381,,
Penelopa,4.17E+16,1922,,
Ayn,5.75E+16,3892,,
Debee,5.03E+16,3413,,
Cam,6.54E+16,6030,,
Henriette,4.67E+16,9993,,
Brynna,6.12E+16,1740,,
Beverley,5.20E+16,9730,,
Sophia,4.31E+16,5586,,
Janey,4.76E+16,9082,,
Danika,6.79E+16,9417,,
Donetta,6.71E+16,4395,,
Kary,4.10E+16,8360,,
Sean,4.80E+16,9706,,
Drucie,6.11E+16,2633,,
Melodie,5.93E+16,1607,,
Gisela,5.78E+16,1224,,
Viviene,5.40E+16,2095,,
Clary,4.34E+16,5227,,
Stevana,6.71E+16,5590,,
Marsiella,4.92E+16,1836,,
Renie,5.10E+16,3492,,
Kassey,6.23E+16,5994,,
Tybie,4.36E+16,4149,,
Hermione,5.92E+16,4111,,
Mahalia,6.94E+16,5393,,
Carmela,4.38E+16,4258,,
Lyssa,5.88E+16,5623,,
Petronia,5.83E+16,4675,,
Nicoli,6.06E+16,5848,,
Vita,6.43E+16,6355,,
Adelle,6.99E+16,3094,,
Wendi,5.69E+16,1197,,
Carly,5.31E+16,6544,,
Gratia,6.96E+16,3271,,
Ethel,5.60E+16,6287,,
Nessie,5.05E+16,3524,,
Ketti,4.39E+16,7408,,
Henriette,6.37E+16,6278,,
Dede,5.76E+16,5783,,
Nanete,4.04E+16,2238,,
Kaja,4.73E+16,5107,,
Grier,6.59E+16,3654,,
Lusa,6.85E+16,7004,,
Adore,5.57E+16,9026,,
Concettina,5.72E+16,9382,,
Felice,5.80E+16,7181,,
Joeann,6.48E+16,1382,,
Jere,4.33E+16,3302,,
Caritta,5.89E+16,3694,,
Antonietta,5.55E+16,5071,,
Cam,4.52E+16,3519,,
Ericka,5.98E+16,8600,,
Henriette,6.11E+16,8777,,
Justinn,4.07E+16,8729,,
Margalo,6.39E+16,5199,,
Lily,5.72E+16,8727,,
Jere,5.80E+16,1291,,
Lucille,5.70E+16,3674,,
Lonnie,5.39E+16,3848,,
Ruthe,6.03E+16,4016,,
Wanda,6.90E+16,4874,,
Asia,5.17E+16,6162,,
Corene,6.27E+16,5054,,
Kirbee,6.74E+16,4409,,
Edyth,4.70E+16,2193,,
Jean,6.71E+16,2647,,
Jan,6.09E+16,9837,,
Mignon,5.55E+16,6233,,
Bernie,6.44E+16,8417,,
Elsie,6.61E+16,3418,,
Cecile,5.36E+16,9705,,
Marcelline,4.45E+16,5319,,
Lita,5.84E+16,1340,,
Madelle,5.28E+16,3205,,
Demetris,5.21E+16,4082,,
Inga,4.58E+16,7103,,
Darci,4.43E+16,9902,,
Amara,6.99E+16,5320,,
Louella,5.75E+16,3926,,
Tierney,5.94E+16,1305,,
Kathy,6.38E+16,6043,,
Christal,5.50E+16,7948,,
Daryl,6.55E+16,9699,,
Evaleen,5.67E+16,7548,,
Kamilah,5.14E+16,7259,,
Cathyleen,4.32E+16,1248,,
Charmaine,6.99E+16,1804,,
Verla,4.76E+16,3546,,
Emilia,4.54E+16,7336,,
Tobe,5.65E+16,6045,,
Frank,4.21E+16,6023,,
Codie,4.88E+16,9942,,
Micheline,4.09E+16,3087,,
Dede,5.76E+16,4778,,
Alie,4.67E+16,1807,,
Gwyneth,4.18E+16,2377,,
Caritta,4.50E+16,1183,,
Lynea,5.19E+16,4163,,
Cassandra,6.22E+16,4346,,
Winny,4.13E+16,4167,,
Zaria,4.85E+16,9906,,
Max,4.43E+16,9705,,
Jackie,6.21E+16,6970,,
Margette,6.53E+16,8831,,
Agathe,5.67E+16,9142,,
Annora,6.23E+16,6497,,
Lindie,6.54E+16,4879,,
Gerrie,4.97E+16,9674,,
Lisette,4.90E+16,1750,,
Aili,5.46E+16,6690,,
Evaleen,4.80E+16,9139,,
Daphne,6.32E+16,3021,,
Monika,6.17E+16,2766,,
Kalina,4.20E+16,7720,,
Sibella,5.41E+16,8780,,
Fawne,6.28E+16,9186,,
Jaclyn,5.38E+16,5702,,
Tani,5.35E+16,6717,,
Cassandra,5.68E+16,6985,,
Ruthe,6.49E+16,7867,,
Randa,4.11E+16,5687,,
Janey,6.29E+16,8820,,
Bernardine,5.52E+16,2012,,
Dennie,6.00E+16,9383,,
Tybie,4.86E+16,2761,,
Audrie,6.24E+16,6364,,
Genevra,5.46E+16,8776,,
Valeda,4.74E+16,2327,,
Deane,4.98E+16,6651,,
Rhoda,5.29E+16,6875,,
Donnie,5.73E+16,4958,,
Vanessa,6.16E+16,8328,,
Lisette,4.60E+16,3055,,
Sibella,5.36E+16,4062,,
Codie,6.22E+16,4841,,
Meghann,6.30E+16,5945,,
Clarice,5.55E+16,7035,,
Kimberley,4.07E+16,5020,,
Carly,4.95E+16,1250,,
Christian,5.12E+16,6158,,
Teriann,5.78E+16,6516,,
Natka,4.38E+16,5984,,
Trudie,6.66E+16,5039,,
Dulce,6.11E+16,2573,,
Edee,6.31E+16,2426,,
Sheelagh,5.46E+16,8788,,
Carlie,6.56E+16,6446,,
Hettie,4.20E+16,1992,,
Cissiee,4.71E+16,6709,,
Tamqrah,4.43E+16,2998,,
Kelly,6.50E+16,6347,,
Sallie,4.70E+16,3153,,
Rori,5.85E+16,3192,,
Lily,6.61E+16,5431,,
Jere,6.70E+16,3379,,
Fernande,4.88E+16,2641,,
Lucille,5.61E+16,4092,,
Louella,6.01E+16,8744,,
Belinda,4.37E+16,1622,,
Therine,5.17E+16,1653,,
Nannie,4.98E+16,5420,,
Joeann,5.61E+16,8922,,
Loree,5.70E+16,5084,,
Talya,6.68E+16,6674,,
Bettine,4.04E+16,8873,,
Petronia,4.36E+16,5510,,
Kerrin,4.78E+16,5951,,
Ursulina,5.55E+16,4785,,
Dyann,6.05E+16,8888,,
Eve,4.48E+16,3183,,
Alia,6.21E+16,7666,,
Jennica,5.46E+16,1610,,
Miquela,5.91E+16,7864,,
Lauryn,5.08E+16,9425,,
Wileen,4.47E+16,4341,,
Rayna,6.20E+16,8358,,
Carmela,5.31E+16,4232,,
Emilia,5.48E+16,6324,,
Jessy,4.02E+16,6375,,
Robbi,5.71E+16,8339,,
Genevra,4.75E+16,8772,,
Gloria,6.23E+16,5903,,
Livvyy,6.06E+16,3404,,
Joy,4.43E+16,8092,,
Caressa,6.45E+16,2455,,
Carree,5.47E+16,1190,,
Sherrie,6.63E+16,2433,,
Juliane,5.09E+16,3515,,
Ekaterina,4.17E+16,1882,,
Caressa,5.35E+16,9670,,
Andree,6.51E+16,2369,,
Philis,6.87E+16,6646,,
Fidelia,5.45E+16,7050,,
Sheelagh,5.58E+16,1080,,
Noelle,4.41E+16,6668,,
Ira,4.99E+16,7493,,
Bobinette,5.50E+16,8027,,
Cordi,4.53E+16,9690,,
Brena,4.77E+16,1067,,
Ardeen,6.98E+16,7013,,
Elmira,6.16E+16,8301,,
Renae,6.97E+16,8057,,
Jessy,6.16E+16,3062,,
Blinni,6.87E+16,7772,,
Tori,6.82E+16,1017,,
Janis,6.91E+16,1200,,
Jerry,5.62E+16,7723,,
Roslyn,6.58E+16,9371,,
Georgetta,6.80E+16,5240,,
Moyna,6.38E+16,1594,,
Tressa,6.47E+16,7489,,
Melisent,4.46E+16,5298,,
Susette,6.99E+16,9907,,
Mallory,6.47E+16,5343,,
Katleen,5.27E+16,9512,,
Millie,6.60E+16,3744,,
Lexine,4.86E+16,1745,,
Kimberley,4.58E+16,3698,,
Robinia,5.64E+16,8781,,
Elena,4.30E+16,7611,,
Andeee,5.90E+16,1960,,
Micheline,5.75E+16,1518,,
Myriam,4.90E+16,9456,,
Gale,6.51E+16,1294,,
Susette,4.56E+16,3172,,
Charmaine,5.99E+16,1471,,
Agnese,5.05E+16,8023,,
Aeriela,4.93E+16,2231,,
Chastity,6.88E+16,2133,,
Fred,4.90E+16,3304,,
Teriann,6.90E+16,1870,,
Margette,4.31E+16,6272,,
Rhea,5.83E+16,4545,,
Rochette,6.07E+16,7700,,
Kylynn,5.23E+16,5866,,
Maurene,6.69E+16,2803,,
Merry,6.04E+16,7548,,
Sadie,6.63E+16,1111,,
Ida,6.77E+16,9444,,
Wendi,5.01E+16,4182,,
Latisha,6.16E+16,9199,,
Myrtice,4.69E+16,9085,,
Hermione,4.27E+16,8091,,
Latisha,6.67E+16,1587,,
Eolanda,4.78E+16,3117,,
Helena,4.22E+16,9874,,
Konstance,5.81E+16,4439,,
Wilma,6.59E+16,9316,,
Ricky,5.98E+16,4557,,
Danika,4.87E+16,1168,,
Adelle,4.71E+16,5973,,
Rosene,5.75E+16,9839,,
Jean,4.36E+16,9551,,
Meg,6.09E+16,6670,,
Iseabal,4.25E+16,1915,,
Ebonee,5.77E+16,2193,,
Elfreda,5.32E+16,8164,,
Tabbatha,6.48E+16,3189,,
Jany,5.76E+16,9427,,
Leeanne,4.37E+16,7821,,
Darlleen,6.88E+16,4215,,
Sybille,6.98E+16,7630,,
Jenilee,5.18E+16,2322,,
Nerta,6.16E+16,6685,,
Glenda,4.33E+16,3761,,
Aimil,4.44E+16,2145,,
Berta,6.60E+16,7057,,
Marti,4.31E+16,9344,,
Kristina,5.12E+16,9614,,
Chandra,4.46E+16,1294,,
Ann-Marie,4.25E+16,7683,,
Stephanie,6.79E+16,5604,,
Sonni,6.22E+16,7821,,
Charissa,6.46E+16,7821,,
Deedee,6.93E+16,2814,,
Lorie,6.22E+16,1111,,
Selma,5.69E+16,2089,,
Nickie,6.44E+16,3242,,
Lonnie,5.04E+16,3219,,
Mady,6.55E+16,2711,,
Thalia,4.44E+16,7647,,
Henriette,4.02E+16,5133,,
Merle,5.60E+16,4717,,
Chloris,4.46E+16,3152,,
Basia,4.53E+16,9375,,
